index,Address,Monthly Rent,Property Type,Bath,Bed,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Neighborhood,RegionID,parent-location,population,renter-occupied-households,median-gross-rent,median-household-income,median-property-value,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,eviction-filings,evictions,2016_evict_rate,2016_evict_filing_rate,2011-2015_rent_perc_change,2015-2019_rent_perc_change,potential_bad_landlord,bad_landlord_address,num_stops_quart_mi,num_stops_half_mi,num_stops_3quart_mi,num_stops_1_mi,er_percentile,efr_percentile
4635315,"7201 S Western Ave , Chicago, IL 60636",550,Apt,1.0,0.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4635315,41.7627,-87.6828,POINT (-87.6828 41.7627),170316610002,IL,Cook,Chicago,West Englewood,269612,"Cook County, Illinois",975.0,124.0,816.0,,118400.0,0.0,88.72,1.64,0.0,4.51,17.0,6.0,4.84,13.71,0.0024813895781637717,0.11303630363036303,False,,0,0,0,0,0.8729586023547284,0.9567983289023927
4635316,"9006 S Escanaba Ave , Chicago, IL 60617",900,Apt,1.0,2.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4635316,41.7315,-87.5544,POINT (-87.5544 41.7315),170318339002,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1036.0,257.0,809.0,19779.0,111000.0,0.68,54.44,44.88,0.0,0.0,20.0,9.0,3.5,7.78,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.724838587162932,0.6355867831371059
4635317,"8835 S Commercial Ave , Chicago, IL 60617",800,Apt,1.0,2.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4635317,41.7345,-87.5509,POINT (-87.5509 41.7345),170314607002,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",808.0,174.0,660.0,37571.0,,0.0,26.11,73.89,0.0,0.0,12.0,7.0,4.02,6.9,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.8016521078617547,0.5473794151158374
4635356,"3501 W Douglas Blvd , Chicago, IL 60623",1350,Apt,1.0,4.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4635356,41.8621,-87.7131,POINT (-87.7131 41.8621),170312912002,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",1234.0,294.0,1037.0,33563.0,211800.0,3.73,96.27,0.0,0.0,0.0,17.0,3.0,1.02,5.78,-0.015256588072122053,0.06267605633802817,False,,0,0,4,8,0.1794530953285226,0.3788454234713255
4635391,"8200 S Escanaba Ave , Chicago, IL 60617",795,Apt,1.0,2.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4635391,41.7463,-87.5543,POINT (-87.5543 41.7463),170314603024,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1453.0,268.0,903.0,20965.0,118200.0,1.65,93.81,4.54,0.0,0.0,16.0,8.0,2.99,5.97,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.6358716293201672,0.4255601974933536
4635428,"6544 S Champlain Ave , Chicago, IL 60637",900,Apt,1.0,2.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4635428,41.7754,-87.6097,POINT (-87.6097 41.7754),170314207003,IL,Cook,Chicago,West Woodlawn,403353,"Cook County, Illinois",602.0,258.0,1110.0,17784.0,145200.0,0.0,100.0,0.0,0.0,0.0,22.0,7.0,2.71,8.53,-0.04661654135338346,0.026813880126182965,False,,0,4,4,6,0.5425370300037979,0.7296809722749715
4635432,"5958 S Rockwell St , Chicago, IL 60629",750,Apt,1.0,1.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4635432,41.7849,-87.6889,POINT (-87.6889 41.7849),170318350005,IL,Cook,Chicago,Chicago Lawn,269576,"Cook County, Illinois",936.0,154.0,738.0,40446.0,107500.0,0.75,57.91,41.35,0.0,0.0,15.0,6.0,3.9,9.74,0.04265402843601896,0.09393939393939393,False,,0,0,0,0,0.7866502088872009,0.8111469806304595
4635720,"317 S Sacramento Blvd , Chicago, IL 60612",1200,Apt,1.0,3.0,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4635720,41.8768,-87.7007,POINT (-87.7007 41.8768),170318370001,IL,Cook,Chicago,East Garfield Park,269577,"Cook County, Illinois",1267.0,413.0,429.0,,199000.0,0.55,97.55,1.42,0.0,0.08,9.0,5.0,1.21,2.18,-0.012162162162162163,0.03419972640218878,False,,0,2,8,10,0.2040448157994683,0.0616217242688948
4635780,"7230 S Union Ave , Chicago, IL 60621",1250,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4635780,41.7625,-87.6419,POINT (-87.64190000000001 41.7625),170316813001,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",878.0,235.0,889.0,22538.0,95000.0,0.0,93.05,1.25,0.0,0.0,19.0,9.0,3.83,8.09,-0.018268467037331215,0.0744336569579288,False,,0,0,0,2,0.7806684390429168,0.6774591720470946
4635821,"6127 S King Dr , Chicago, IL 60637",1050,Apt,1.0,3.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4635821,41.783,-87.6153,POINT (-87.6153 41.783),170314206001,IL,Cook,Chicago,West Woodlawn,403353,"Cook County, Illinois",1303.0,356.0,750.0,18750.0,,0.0,97.54,1.38,0.0,0.0,29.0,10.0,2.81,8.15,-0.04661654135338346,0.026813880126182965,False,,2,2,4,8,0.5761488796050133,0.687998480820357
4635875,"8402 S Dante Ave , Chicago, IL 60619",950,Apt,1.0,1.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4635875,41.7421,-87.5896,POINT (-87.5896 41.7421),170318343003,IL,Cook,Chicago,Marynook,403358,"Cook County, Illinois",501.0,57.0,,49583.0,129500.0,0.6,79.24,0.2,0.0,11.78,6.0,0.0,0.0,10.53,-0.01507537688442211,0.07798833819241982,False,,0,0,0,0,0.0186099506266616,0.8433345993163691
4635937,"3506 W Huron St , Chicago, IL 60624",650,Apt,1.0,1.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4635937,41.8938,-87.7142,POINT (-87.71420000000001 41.8938),170312315001,IL,Cook,Chicago,East Garfield Park,269577,"Cook County, Illinois",965.0,204.0,937.0,23088.0,,17.41,81.04,1.55,0.0,0.0,14.0,3.0,1.47,6.86,-0.012162162162162163,0.03419972640218878,False,,0,0,2,6,0.2621534371439423,0.5399734143562476
4635983,"7030 S Artesian Ave , Chicago, IL 60629",850,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4635983,41.7655,-87.6848,POINT (-87.6848 41.7655),170316609002,IL,Cook,Chicago,Marquette Park,403148,"Cook County, Illinois",943.0,330.0,734.0,31382.0,161200.0,0.74,95.12,2.44,0.0,0.0,15.0,6.0,1.82,4.55,0.029065200314218383,0.1,False,,0,0,0,0,0.32842764906950245,0.2269274591720471
4636040,"5237 W Hirsch St , Chicago, IL 60651",1000,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4636040,41.9056,-87.7573,POINT (-87.7573 41.9056),170312507002,IL,Cook,Chicago,North Austin,403323,"Cook County, Illinois",1113.0,304.0,835.0,26569.0,133100.0,0.0,100.0,0.0,0.0,0.0,13.0,3.0,0.99,4.28,0.01722900215362527,0.1213832039520113,False,,0,0,0,0,0.16786935055070262,0.20974173946069122
4636128,"4450 W Van Buren St , Chicago, IL 60624",1200,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4636128,41.8754,-87.7373,POINT (-87.7373 41.8754),170312605001,IL,Cook,Chicago,West Garfield Park,269613,"Cook County, Illinois",1797.0,408.0,1086.0,30699.0,150300.0,0.5,96.77,2.67,0.0,0.06,24.0,10.0,2.45,5.88,-0.03136136849607983,0.046357615894039736,False,,0,2,4,8,0.4792062286365363,0.4105582985187998
4636153,"7020 S Claremont Ave , Chicago, IL 60636",950,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4636153,41.7659,-87.6823,POINT (-87.6823 41.7659),170316610001,IL,Cook,Chicago,West Englewood,269612,"Cook County, Illinois",786.0,149.0,,42969.0,95900.0,0.0,94.15,3.05,0.0,0.89,9.0,2.0,1.34,6.04,0.0024813895781637717,0.11303630363036303,False,,0,0,0,0,0.22825674135966578,0.43344094189137866
4636199,"6410 S Evans Ave , Chicago, IL 60637",900,Apt,1.0,2.0,Available Now,(773) 756-6180,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4636199,41.7782,-87.6075,POINT (-87.6075 41.7782),170314207001,IL,Cook,Chicago,West Woodlawn,403353,"Cook County, Illinois",630.0,205.0,1167.0,21667.0,,7.46,92.54,0.0,0.0,0.0,14.0,7.0,3.41,6.83,-0.04661654135338346,0.026813880126182965,False,,2,4,4,4,0.6984428408659324,0.5354158754272693
4636246,"1416 E 68th St , Chicago, IL 60637",1275,Duplex,1.0,3.0,Available Now,(773) 288-6771,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Duplex/4636246,41.7717,-87.5904,POINT (-87.5904 41.7717),170314303001,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",958.0,414.0,994.0,30795.0,141700.0,0.52,98.96,0.0,0.0,0.0,32.0,12.0,2.9,7.73,-0.02107728337236534,0.058213716108452954,False,,0,0,0,2,0.6114698063045955,0.6266616027345233
4636503,"3059 W Jackson Blvd , Chicago, IL 60612",1400,Apt,2.0,3.0,Available 3/11/2019,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4636503,41.8771,-87.7034,POINT (-87.7034 41.8771),170312712001,IL,Cook,Chicago,East Garfield Park,269577,"Cook County, Illinois",1254.0,277.0,995.0,24519.0,124400.0,3.75,93.94,2.31,0.0,0.0,6.0,1.0,0.36,2.17,-0.012162162162162163,0.03419972640218878,False,,2,2,6,10,0.050512723129510065,0.05943790353209267
4636607,"8108 S Green St , Chicago, IL 60620",1350,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4636607,41.7467,-87.6455,POINT (-87.6455 41.7467),170317108002,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",828.0,176.0,765.0,44167.0,151600.0,0.0,100.0,0.0,0.0,0.0,3.0,1.0,0.57,1.7,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.07823775161412837,0.034181541967337636
4636816,"6516 S Maryland Ave  1, Chicago, IL 60637",1050,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4636816,41.7762,-87.6049,POINT (-87.6049 41.7762),170314208002,IL,Cook,Chicago,Woodlawn,276138,"Cook County, Illinois",1241.0,347.0,945.0,23352.0,175600.0,2.82,89.93,6.77,0.0,0.0,28.0,12.0,3.46,8.07,-0.02700781805259417,0.02410518626734843,False,,0,2,4,4,0.7174325864033422,0.6711925560197494
4637089,"1330 E 53rd St , Chicago, IL 60615",1400,Apt,1.0,0.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4637089,41.7997,-87.5937,POINT (-87.5937 41.7997),170314107001,IL,Cook,Chicago,Hyde Park,269586,"Cook County, Illinois",2096.0,869.0,1078.0,47135.0,254300.0,56.73,24.19,4.77,0.0,9.49,7.0,4.0,0.46,0.81,0.06304493628437291,-0.015141955835962145,False,,0,0,0,0,0.0651348271933156,0.01034941131788834
4637090,"1330 E 53rd St , Chicago, IL 60615",1550,Apt,1.0,1.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4637090,41.7997,-87.5937,POINT (-87.5937 41.7997),170314107001,IL,Cook,Chicago,Hyde Park,269586,"Cook County, Illinois",2096.0,869.0,1078.0,47135.0,254300.0,56.73,24.19,4.77,0.0,9.49,7.0,4.0,0.46,0.81,0.06304493628437291,-0.015141955835962145,False,,0,0,0,0,0.0651348271933156,0.01034941131788834
4637091,"1330 E 53rd St , Chicago, IL 60615",1750,Apt,2.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4637091,41.7997,-87.5937,POINT (-87.5937 41.7997),170314107001,IL,Cook,Chicago,Hyde Park,269586,"Cook County, Illinois",2096.0,869.0,1078.0,47135.0,254300.0,56.73,24.19,4.77,0.0,9.49,7.0,4.0,0.46,0.81,0.06304493628437291,-0.015141955835962145,False,,0,0,0,0,0.0651348271933156,0.01034941131788834
4637099,"8522 S Maryland Ave , Chicago, IL 60619",700,Apt,1.0,1.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4637099,41.7396,-87.604,POINT (-87.604 41.7396),170314401022,IL,Cook,Chicago,East Chatham,403360,"Cook County, Illinois",752.0,187.0,1007.0,38085.0,104800.0,1.2,97.34,1.46,0.0,0.0,15.0,5.0,2.67,8.02,-0.04291497975708502,0.05499153976311337,False,,0,0,0,0,0.5244967717432586,0.6650208887200911
4637150,"6531 S Sangamon St , Chicago, IL 60621",1400,House,2.0,5.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4637150,41.7751,-87.6481,POINT (-87.6481 41.7751),170316810002,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",682.0,187.0,745.0,,82900.0,0.0,98.68,0.0,0.0,0.0,10.0,4.0,2.14,5.35,-0.018268467037331215,0.0744336569579288,False,,0,2,2,6,0.40685529813900495,0.33156095708317507
4637318,"7426 S Emerald Ave , Chicago, IL 60621",850,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4637318,41.7589,-87.6434,POINT (-87.6434 41.7589),170316813003,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",751.0,202.0,858.0,30938.0,156600.0,0.0,100.0,0.0,0.0,0.0,13.0,6.0,2.97,6.44,-0.018268467037331215,0.0744336569579288,False,,0,0,0,0,0.6299848082035701,0.47104063805545004
4637417,"8017 S Eberhart Ave , Chicago, IL 60619",1100,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4637417,41.7488,-87.6121,POINT (-87.6121 41.7488),170314402012,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",1752.0,513.0,907.0,26486.0,153200.0,0.0,98.97,0.0,0.0,0.0,24.0,14.0,2.73,4.68,-0.003000750187546887,0.08653122648607976,False,,0,0,2,2,0.5509874667679453,0.24943030763387772
4637554,"11649 S Laflin St , Chicago, IL 60643",1335,House,1.0,3.0,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4637554,41.6816,-87.6587,POINT (-87.6587 41.6816),170315303004,IL,Cook,Chicago,West Pullman,140913,"Cook County, Illinois",1534.0,112.0,640.0,42898.0,127700.0,3.13,94.33,0.0,0.0,0.0,8.0,1.0,0.89,7.14,0.009828009828009828,0.12570965125709652,False,,0,0,0,0,0.14546145081655906,0.5769084694265096
4637634,"331 N Lockwood Ave , Chicago, IL 60644",1250,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4637634,41.8866,-87.7575,POINT (-87.75749999999999 41.8866),170312519002,IL,Cook,Chicago,South Austin,403120,"Cook County, Illinois",1794.0,308.0,997.0,26546.0,115900.0,0.0,98.16,0.0,1.84,0.0,50.0,25.0,8.12,16.23,-0.003479471120389701,0.05377094972067039,False,,2,4,6,8,0.984523357387011,0.9716103304215723
4637669,"8150 S Chappel Ave , Chicago, IL 60617",1200,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4637669,41.7465,-87.575,POINT (-87.575 41.7465),170314605005,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",715.0,130.0,1042.0,51029.0,185500.0,11.75,79.58,0.0,0.0,0.0,3.0,1.0,0.77,2.31,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.12181921762248386,0.06893277630079757
4637677,"9027 S Exchange Ave , Chicago, IL 60617",900,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4637677,41.731,-87.5522,POINT (-87.5522 41.731),170318339002,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1036.0,257.0,809.0,19779.0,111000.0,0.68,54.44,44.88,0.0,0.0,20.0,9.0,3.5,7.78,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.724838587162932,0.6355867831371059
4637682,"7111 S Calumet Ave 3, Chicago, IL 60619",1200,Apt,2.0,3.0,Available Now,(773) 368-2433,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4637682,41.7654,-87.6165,POINT (-87.6165 41.7654),170316910001,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",953.0,154.0,798.0,57981.0,160900.0,0.31,98.74,0.0,0.0,0.0,17.0,6.0,3.9,11.04,-0.023148148148148147,0.06398104265402843,False,,0,0,2,2,0.7866502088872009,0.8769464489175846
4637694,"9027 S Exchange Ave , Chicago, IL 60617",1025,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4637694,41.731,-87.5522,POINT (-87.5522 41.731),170318339002,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1036.0,257.0,809.0,19779.0,111000.0,0.68,54.44,44.88,0.0,0.0,20.0,9.0,3.5,7.78,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.724838587162932,0.6355867831371059
4637697,"9027 S Exchange Ave , Chicago, IL 60617",1225,Apt,1.0,4.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4637697,41.731,-87.5522,POINT (-87.5522 41.731),170318339002,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1036.0,257.0,809.0,19779.0,111000.0,0.68,54.44,44.88,0.0,0.0,20.0,9.0,3.5,7.78,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.724838587162932,0.6355867831371059
4637730,"6922 S Green St , Chicago, IL 60621",1250,Apt,1.0,4.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4637730,41.7681,-87.6461,POINT (-87.6461 41.7681),170316811002,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",721.0,202.0,865.0,23438.0,150700.0,0.0,88.77,11.23,0.0,0.0,17.0,8.0,3.96,8.42,-0.018268467037331215,0.0744336569579288,False,,0,0,0,2,0.7953854918344094,0.7148689707557919
4637732,"8055 S Drexel Ave , Chicago, IL 60619",1253,Apt,1.0,3.0,Available Now,(844) 333-9700,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4637732,41.7479,-87.6023,POINT (-87.6023 41.7479),170314401014,IL,Cook,Chicago,East Chatham,403360,"Cook County, Illinois",1274.0,539.0,773.0,16089.0,165500.0,3.53,91.13,0.0,0.0,5.34,65.0,28.0,5.19,12.06,-0.04291497975708502,0.05499153976311337,False,,0,0,0,0,0.8852069882263578,0.9076148879605014
4637947,"6957 S Rockwell St , Chicago, IL 60629",1025,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4637947,41.7666,-87.6878,POINT (-87.6878 41.7666),170316609002,IL,Cook,Chicago,Lithuanian Plaza,403339,"Cook County, Illinois",943.0,330.0,734.0,31382.0,161200.0,0.74,95.12,2.44,0.0,0.0,15.0,6.0,1.82,4.55,,,False,,0,0,0,0,0.32842764906950245,0.2269274591720471
4638032,"6531 S California Ave , Chicago, IL 60629",900,Apt,1.0,2.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4638032,41.7745,-87.6929,POINT (-87.69289999999999 41.7745),170316608003,IL,Cook,Chicago,Marquette Park,403148,"Cook County, Illinois",1271.0,271.0,735.0,25000.0,105300.0,3.62,30.68,64.2,0.0,0.0,35.0,13.0,4.8,12.92,0.029065200314218383,0.1,False,,0,0,0,0,0.8717242688947968,0.9452145841245727
4638036,"6319 S Artesian Ave , Chicago, IL 60629",550,Apt,1.0,0.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4638036,41.7787,-87.6845,POINT (-87.6845 41.7787),170316606001,IL,Cook,Chicago,Marquette Park,403148,"Cook County, Illinois",1140.0,178.0,1017.0,34063.0,144000.0,0.79,79.21,20.0,0.0,0.0,24.0,10.0,5.62,13.48,0.029065200314218383,0.1,False,,0,0,0,0,0.926414736042537,0.9520508925180402
4638037,"4034 W Palmer St , Chicago, IL 60639",1000,Apt,1.0,2.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4638037,41.9209,-87.7282,POINT (-87.7282 41.9209),170312004023,IL,Cook,Chicago,Hermosa,273964,"Cook County, Illinois",1613.0,190.0,797.0,57614.0,216900.0,3.91,0.0,94.17,0.0,0.0,3.0,0.0,0.0,1.58,0.03383977900552486,0.11623246492985972,False,,0,0,0,0,0.0186099506266616,0.029529054310672237
4638150,"7453 S Eberhart Ave , Chicago, IL 60619",800,Apt,1.0,2.0,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4638150,41.7588,-87.6125,POINT (-87.6125 41.7588),170316909003,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",971.0,300.0,857.0,21000.0,227900.0,6.39,90.53,3.09,0.0,0.0,18.0,9.0,3.0,6.0,-0.023148148148148147,0.06398104265402843,False,,0,0,0,4,0.6420432966198253,0.4291682491454615
4638245,"6752 S Michigan Ave , Chicago, IL 60637",850,Apt,1.0,2.0,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4638245,41.7712,-87.6222,POINT (-87.62220000000001 41.7712),170316904004,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",862.0,310.0,782.0,21165.0,68300.0,0.35,99.3,0.23,0.0,0.0,31.0,13.0,4.19,10.0,-0.023148148148148147,0.06398104265402843,False,,0,2,4,6,0.8258640334219521,0.8229206228636536
4638411,"1444 S Trumbull Ave , Chicago, IL 60623",1100,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4638411,41.8611,-87.712,POINT (-87.712 41.8611),170312912001,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",1237.0,298.0,945.0,13083.0,128000.0,1.54,98.14,0.0,0.0,0.0,17.0,3.0,1.01,5.7,-0.015256588072122053,0.06267605633802817,False,,0,0,4,8,0.17556019749335358,0.368211165970376
4638595,"6253 S Michigan Ave , Chicago, IL 60637",915,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4638595,41.7805,-87.6216,POINT (-87.6216 41.7805),170314008002,IL,Cook,Chicago,Washington Park,275927,"Cook County, Illinois",2204.0,620.0,486.0,16528.0,,0.0,99.46,0.0,0.0,0.0,43.0,23.0,3.71,6.94,-0.03381294964028777,0.0387192851824274,False,,0,4,4,8,0.7664261298898595,0.5540258260539309
4638621,"1409 N Kolin Ave  1, Chicago, IL 60651",1375,Apt,1.0,3.0,Available Now,(773) 799-1571,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4638621,41.9065,-87.7347,POINT (-87.7347 41.9065),170312306006,IL,Cook,Chicago,West Humboldt Park,403318,"Cook County, Illinois",809.0,287.0,932.0,20705.0,145600.0,1.48,50.43,48.08,0.0,0.0,15.0,4.0,1.39,5.23,-0.012958963282937365,0.10357403355215171,False,,0,0,0,0,0.24306874287884542,0.31874287884542346
