,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID,year,eviction-rate,eviction-filing-rate,2011-2015,2015-2019
1404,"10358 S Avenue F , Chicago, IL 60617",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4627224,41.7065,-87.5308,POINT (-87.5308 41.7065),170315204001,IL,Cook,Chicago,East Side,138166,2016,0.0,0.0,0.04523026315789474,0.10700236034618411
1405,"10259 S Ewing Ave , Chicago, IL 60617",1425,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4627225,41.7084,-87.5349,POINT (-87.53489999999999 41.7084),170315201001,IL,Cook,Chicago,East Side,138166,2016,0.31,3.37,0.04523026315789474,0.10700236034618411
1406,"7752 S Cornell Ave , Chicago, IL 60649",1010,Apt,1.0,3.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4627646,41.7535,-87.5848,POINT (-87.5848 41.7535),170318342003,IL,Cook,Chicago,South Shore,269608,2016,3.15,6.69,-0.028191072826938137,0.038678485092667206
1407,"1931 E 71st St , Chicago, IL 60649",720,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4627650,41.766,-87.5775,POINT (-87.5775 41.766),170314305001,IL,Cook,Chicago,South Shore,269608,2016,3.63,6.47,-0.028191072826938137,0.038678485092667206
1408,"7544 S Saginaw Ave , Chicago, IL 60649",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4627659,41.7578,-87.5604,POINT (-87.5604 41.7578),170314313022,IL,Cook,Chicago,South Shore,269608,2016,5.42,10.44,-0.028191072826938137,0.038678485092667206
1409,"558 E 75th St  1, Chicago, IL 60619",750,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4627769,41.7587,-87.6105,POINT (-87.6105 41.7587),170316909003,IL,Cook,Chicago,Park Manor,403356,2016,3.0,6.0,-0.023148148148148147,0.06398104265402843
1410,"7655 S Carpenter St , Chicago, IL 60620",600,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4627786,41.7544,-87.6498,POINT (-87.6498 41.7544),170317102003,IL,Cook,Chicago,Gresham,269571,2016,3.51,8.33,-0.0031007751937984496,0.09720062208398134
1411,"6655 S Oakley Ave , Chicago, IL 60636",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4627789,41.7722,-87.6807,POINT (-87.6807 41.7722),170316607002,IL,Cook,Chicago,West Englewood,269612,2016,1.03,8.72,0.0024813895781637717,0.11303630363036303
1412,"1516 E 70th St , Chicago, IL 60637",750,Apt,1.0,1.0,Yes,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4628062,41.7681,-87.5872,POINT (-87.5872 41.7681),170314303002,IL,Cook,Chicago,Grand Crossing,276349,2016,3.77,10.04,-0.02107728337236534,0.058213716108452954
1413,"8134 S Eberhart Ave , Chicago, IL 60619",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4628161,41.7464,-87.6127,POINT (-87.6127 41.7464),170314402014,IL,Cook,Chicago,Chatham,273222,2016,2.41,5.79,-0.003000750187546887,0.08653122648607976
1414,"6237 S Aberdeen St , Chicago, IL 60621",1200,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4628507,41.7804,-87.6517,POINT (-87.65170000000001 41.7804),170316806002,IL,Cook,Chicago,Englewood,138261,2016,2.2,6.61,-0.018268467037331215,0.0744336569579288
1415,"7911 S Calumet Ave , Chicago, IL 60619",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4628623,41.7506,-87.6161,POINT (-87.6161 41.7506),170314403002,IL,Cook,Chicago,Chatham,273222,2016,0.66,3.96,-0.003000750187546887,0.08653122648607976
1416,"6752 S Michigan Ave , Chicago, IL 60637",900,Apt,1.0,2.0,Yes,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4628862,41.7712,-87.6222,POINT (-87.62220000000001 41.7712),170316904004,IL,Cook,Chicago,Park Manor,403356,2016,4.19,10.0,-0.023148148148148147,0.06398104265402843
1417,"7530 S Langley Ave , Chicago, IL 60619",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4628992,41.7576,-87.6081,POINT (-87.60809999999999 41.7576),170316914001,IL,Cook,Chicago,Chatham,273222,2016,3.95,6.58,-0.003000750187546887,0.08653122648607976
1418,"2554 W 70th St  , Chicago, IL 60629",1275,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4629031,41.7665,-87.6875,POINT (-87.6875 41.7665),170316609002,IL,Cook,Chicago,Lithuanian Plaza,403339,2016,1.82,4.55,,
1419,"2234 W Monroe St , Chicago, IL 60612",1450,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4629049,41.8799,-87.6825,POINT (-87.6825 41.8799),170318380001,IL,Cook,Chicago,Near West Side,269599,2016,0.54,2.15,0.17073170731707318,-0.0015625
1420,"11825 S State St , Chicago, IL 60628",800,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4629152,41.6791,-87.6224,POINT (-87.6224 41.6791),170315301002,IL,Cook,Chicago,West Pullman,140913,2016,2.38,5.56,0.009828009828009828,0.12570965125709652
1421,"942 W 76th St , Chicago, IL 60620",900,Apt,1.0,2.0,Yes,Available Now,(773) 679-9515,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4629187,41.7562,-87.6483,POINT (-87.64830000000001 41.7562),170317102002,IL,Cook,Chicago,Gresham,269571,2016,4.0,8.0,-0.0031007751937984496,0.09720062208398134
1422,"6430 S Stony Island Ave , Chicago, IL 60637",1303,Apt,1.0,2.0,Yes,Available Now,(773) 667-6011,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4629313,41.7776,-87.5869,POINT (-87.5869 41.7776),170318439001,IL,Cook,Chicago,Woodlawn,276138,2016,1.46,4.66,-0.02700781805259417,0.02410518626734843
1423,"7530 S Langley Ave , Chicago, IL 60619",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4629397,41.7576,-87.6081,POINT (-87.60809999999999 41.7576),170316914001,IL,Cook,Chicago,Chatham,273222,2016,3.95,6.58,-0.003000750187546887,0.08653122648607976
1424,"6754 S Michigan Ave , Chicago, IL 60637",850,Apt,1.0,2.0,Yes,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4629501,41.7713,-87.6221,POINT (-87.6221 41.7713),170316904004,IL,Cook,Chicago,Park Manor,403356,2016,4.19,10.0,-0.023148148148148147,0.06398104265402843
1425,"11923 S Yale Ave , Chicago, IL 60628",1330,House,1.5,3.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-House/4629587,41.6772,-87.6283,POINT (-87.6283 41.6772),170315305011,IL,Cook,Chicago,West Pullman,140913,2016,4.23,8.85,0.009828009828009828,0.12570965125709652
1426,"6428 S Carpenter St , Chicago, IL 60621",1300,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4629643,41.777,-87.6512,POINT (-87.6512 41.777),170316810004,IL,Cook,Chicago,Englewood,138261,2016,2.82,9.09,-0.018268467037331215,0.0744336569579288
1427,"7444 S Harvard Ave , Chicago, IL 60621",1100,Apt,1.0,3.0,Yes,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4629821,41.7586,-87.6336,POINT (-87.6336 41.7586),170316911003,IL,Cook,Chicago,Englewood,138261,2016,4.69,10.8,-0.018268467037331215,0.0744336569579288
1428,"8131 S Maryland Ave  2, Chicago, IL 60619",1050,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630027,41.7467,-87.6035,POINT (-87.6035 41.7467),170314401012,IL,Cook,Chicago,East Chatham,403360,2016,6.62,11.04,-0.04291497975708502,0.05499153976311337
1429,"40 N Menard Ave , Chicago, IL 60644",1250,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630046,41.8816,-87.7704,POINT (-87.7704 41.8816),170312520003,IL,Cook,Chicago,South Austin,403120,2016,2.52,5.95,-0.003479471120389701,0.05377094972067039
1430,"2602 E 87th St , Chicago, IL 60617",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4630117,41.7374,-87.5609,POINT (-87.5609 41.7374),170314603012,IL,Cook,Chicago,South Chicago,140437,2016,2.69,6.45,0.02642113690952762,0.06708268330733229
1431,"6033 S Champlain Ave  2, Chicago, IL 60637",1550,Apt,2.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4630209,41.785,-87.6096,POINT (-87.6096 41.785),170314205001,IL,Cook,Chicago,West Woodlawn,403353,2016,0.7,2.63,-0.04661654135338346,0.026813880126182965
1432,"7742 S East End Ave , Chicago, IL 60649",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4630508,41.7539,-87.5837,POINT (-87.58369999999999 41.7539),170318342003,IL,Cook,Chicago,South Shore,269608,2016,3.15,6.69,-0.028191072826938137,0.038678485092667206
1433,"11526 S Harvard Ave , Chicago, IL 60628",1700,House,1.5,5.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-full-bathroom-rental-House/4630579,41.6844,-87.6316,POINT (-87.63160000000001 41.6844),170315302004,IL,Cook,Chicago,West Pullman,140913,2016,2.63,7.46,0.009828009828009828,0.12570965125709652
1434,"15 N Keeler Ave , Chicago, IL 60624",910,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630610,41.8839,-87.7305,POINT (-87.73050000000001 41.8839),170312602001,IL,Cook,Chicago,West Garfield Park,269613,2016,6.01,13.73,-0.03136136849607983,0.046357615894039736
1435,"15 N Keeler Ave , Chicago, IL 60624",625,Apt,1.0,0.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4630612,41.8839,-87.7305,POINT (-87.73050000000001 41.8839),170312602001,IL,Cook,Chicago,West Garfield Park,269613,2016,6.01,13.73,-0.03136136849607983,0.046357615894039736
1436,"15 N Keeler Ave , Chicago, IL 60624",625,Apt,1.0,0.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4630613,41.8839,-87.7305,POINT (-87.73050000000001 41.8839),170312602001,IL,Cook,Chicago,West Garfield Park,269613,2016,6.01,13.73,-0.03136136849607983,0.046357615894039736
1437,"15 N Keeler Ave , Chicago, IL 60624",750,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4630617,41.8839,-87.7305,POINT (-87.73050000000001 41.8839),170312602001,IL,Cook,Chicago,West Garfield Park,269613,2016,6.01,13.73,-0.03136136849607983,0.046357615894039736
1438,"7704 S Avalon Ave , Chicago, IL 60610",980,Apt,1.0,1.0,Yes,Available Now,(312) 371-0887,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4630644,41.7548,-87.5946,POINT (-87.5946 41.7548),170318343002,IL,Cook,Chicago,Grand Crossing,276349,2016,5.58,10.66,-0.02107728337236534,0.058213716108452954
1439,"9 N Keeler Ave , Chicago, IL 60624",725,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4630678,41.8812,-87.7306,POINT (-87.7306 41.8812),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
1440,"9 N Keeler Ave , Chicago, IL 60624",725,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4630683,41.8812,-87.7306,POINT (-87.7306 41.8812),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
1441,"3 N Keeler Ave , Chicago, IL 60624",625,Apt,1.0,0.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4630690,41.8811,-87.7306,POINT (-87.7306 41.8811),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
1442,"3 N Keeler Ave , Chicago, IL 60624",910,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630696,41.8811,-87.7306,POINT (-87.7306 41.8811),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
1443,"3 N Keeler Ave , Chicago, IL 60624",910,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630699,41.8811,-87.7306,POINT (-87.7306 41.8811),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
1444,"3 N Keeler Ave , Chicago, IL 60624",910,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630702,41.8811,-87.7306,POINT (-87.7306 41.8811),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
1445,"3 N Keeler Ave , Chicago, IL 60624",925,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630703,41.8811,-87.7306,POINT (-87.7306 41.8811),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
1446,"1444 S Trumbull Ave , Chicago, IL 60623",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630785,41.8611,-87.712,POINT (-87.712 41.8611),170312912001,IL,Cook,Chicago,Archer Heights,269568,2016,1.01,5.7,-0.015256588072122053,0.06267605633802817
1447,"7941 S Princeton Ave  1, Chicago, IL 60620",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630848,41.7499,-87.6318,POINT (-87.6318 41.7499),170318424002,IL,Cook,Chicago,West Chatham,403357,2016,0.0,5.07,0.022187004754358162,0.10542635658914729
1448,"4427 W Washington Blvd , Chicago, IL 60624",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630937,41.8815,-87.7366,POINT (-87.7366 41.8815),170312604001,IL,Cook,Chicago,West Garfield Park,269613,2016,2.98,8.28,-0.03136136849607983,0.046357615894039736
1449,"333 E 55th Pl , Chicago, IL 60637",1093,Apt,2.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4630955,41.7937,-87.6176,POINT (-87.6176 41.7937),170314004001,IL,Cook,Chicago,Washington Park,275927,2016,2.56,7.46,-0.03381294964028777,0.0387192851824274
1450,"6825 S Talman Ave , Chicago, IL 60629",1100,Apt,1.0,2.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4630965,41.7693,-87.6891,POINT (-87.6891 41.7693),170316609003,IL,Cook,Chicago,Marquette Park,403148,2016,4.12,8.25,0.029065200314218383,0.1
1451,"3910 S Albany Ave , Chicago, IL 60632",1000,4-Plex,1.0,2.0,Yes,Available Now,(708) 369-1300,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-4-Plex/4631028,41.8222,-87.7023,POINT (-87.70229999999999 41.8222),170315805011,IL,Cook,Chicago,Brighton Park,273040,2016,1.74,4.78,0.0021156558533145277,0.057705840957072485
1452,"3902 S Albany Ave 1, Chicago, IL 60632",1100,Apt,1.0,2.0,Yes,Available Now,(708) 369-1300,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4631030,41.8224,-87.7022,POINT (-87.7022 41.8224),170315805011,IL,Cook,Chicago,Brighton Park,273040,2016,1.74,4.78,0.0021156558533145277,0.057705840957072485
1453,"1234 S Millard Ave , Chicago, IL 60623",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4631212,41.8652,-87.7168,POINT (-87.71680000000001 41.8652),170318387001,IL,Cook,Chicago,Archer Heights,269568,2016,1.95,4.78,-0.015256588072122053,0.06267605633802817
1454,"359 E 70th St , Chicago, IL 60637",1150,Apt,1.0,3.0,Yes,Available Now,(773) 216-8886,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4631252,41.7672,-87.6162,POINT (-87.61620000000001 41.7672),170316904002,IL,Cook,Chicago,Park Manor,403356,2016,2.56,6.07,-0.023148148148148147,0.06398104265402843
1455,"6459 S Justine St , Chicago, IL 60636",1150,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4631289,41.776,-87.6625,POINT (-87.66249999999999 41.776),170316711001,IL,Cook,Chicago,Englewood,138261,2016,3.32,6.64,-0.018268467037331215,0.0744336569579288
1456,"3941 W Flournoy St , Chicago, IL 60624",1175,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4631468,41.8723,-87.7246,POINT (-87.7246 41.8723),170312609002,IL,Cook,Chicago,Archer Heights,269568,2016,3.17,7.94,-0.015256588072122053,0.06267605633802817
1457,"6134 S Saint Lawrence Ave , Chicago, IL 60637",820,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4631504,41.7829,-87.6112,POINT (-87.6112 41.7829),170314206002,IL,Cook,Chicago,West Woodlawn,403353,2016,1.42,6.86,-0.04661654135338346,0.026813880126182965
1458,"8034 S Maryland Ave  1, Chicago, IL 60619",1000,Apt,1.0,2.0,Yes,Available Now,(312) 656-5783,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4631506,41.7489,-87.604,POINT (-87.604 41.7489),170314401014,IL,Cook,Chicago,East Chatham,403360,2016,5.19,12.06,-0.04291497975708502,0.05499153976311337
1459,"1150 N Ridgeway Ave , Chicago, IL 60651",1095,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4631524,41.9024,-87.7204,POINT (-87.7204 41.9024),170312312004,IL,Cook,Chicago,Humboldt Park,269585,2016,1.37,3.77,0.05357142857142857,0.031387319522912745
1460,"2158 S Millard Ave , Chicago, IL 60623",850,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4631676,41.8521,-87.7165,POINT (-87.7165 41.8521),170318414002,IL,Cook,Chicago,Little Village,403117,2016,0.42,2.1,-0.005279034690799397,0.08263836239575435
1461,"937 N Austin Blvd , Chicago, IL 60651",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4631726,41.8977,-87.7751,POINT (-87.77509999999999 41.8977),170312513005,IL,Cook,Chicago,South Austin,403120,2016,1.2,3.59,-0.003479471120389701,0.05377094972067039
1462,"6812 S Merrill Ave , Chicago, IL 60649",1050,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4631773,41.7712,-87.5731,POINT (-87.5731 41.7712),170314301013,IL,Cook,Chicago,South Shore,269608,2016,2.72,7.14,-0.028191072826938137,0.038678485092667206
1463,"1029 S Mason Ave , Chicago, IL 60644",1600,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4631792,41.8683,-87.773,POINT (-87.773 41.8683),170318314002,IL,Cook,Chicago,The Island,403326,2016,1.27,4.88,,
1464,"6904 S Cregier Ave , Chicago, IL 60617",750,Apt,1.0,1.0,Yes,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4631942,41.7442,-87.5807,POINT (-87.58069999999999 41.7442),170314503002,IL,Cook,Chicago,Stony Island Park,403128,2016,1.39,6.94,-0.018142235123367198,0.07464892830746489
