,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID
4553153,"5133 S Greenwood Ave 2, Chicago, IL 60615",2000,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4553153,41.8011,-87.5993,POINT (-87.5993 41.8011),170318363002,IL,Cook,Chicago,Hyde Park,269586
4553197,"1530 S Christiana Ave 2r, Chicago, IL 60623",450,Duplex,2.0,4.0,Yes,Available Now,(773) 344-5558,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Duplex/4553197,41.8599,-87.7095,POINT (-87.70950000000001 41.8599),170318415002,IL,Cook,Chicago,Archer Heights,269568
4553227,"1867 S Avers Ave  , Chicago, IL 60623",1300,Apt,1.0,3.0,Yes,Available Now,(847) 858-5128,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4553227,41.8557,-87.721,POINT (-87.721 41.8557),170312924001,IL,Cook,Chicago,Archer Heights,269568
4553347,"7900 S Union Ave 1, Chicago, IL 60620",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4553347,41.7507,-87.6416,POINT (-87.6416 41.7507),170317101001,IL,Cook,Chicago,Gresham,269571
4553634,"1002 W 70th St  1, Chicago, IL 60621",950,Apt,1.0,2.0,Yes,Available Now,(312) 229-0105,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4553634,41.767,-87.6496,POINT (-87.64960000000001 41.767),170316811003,IL,Cook,Chicago,Englewood,138261
4553784,"331 S Richmond St 1, Chicago, IL 60612",1200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4553784,41.8765,-87.6995,POINT (-87.6995 41.8765),170318370001,IL,Cook,Chicago,East Garfield Park,269577
4554440,"6918 S Talman Ave 2, Chicago, IL 60629",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4554440,41.7676,-87.6898,POINT (-87.68980000000001 41.7676),170316609003,IL,Cook,Chicago,Lithuanian Plaza,403339
4554456,"7829 S Phillips Ave , Chicago, IL 60649",1270,Apt,1.5,3.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4554456,41.7527,-87.5647,POINT (-87.5647 41.7527),170314313013,IL,Cook,Chicago,South Shore,269608
4554509,"7763 S South Shore Dr , Chicago, IL 60649",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4554509,41.7952,-87.5808,POINT (-87.5808 41.7952),170314110001,IL,Cook,Chicago,East Hyde Park,403352
4554550,"1639 E 77th St 1, Chicago, IL 60649",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4554550,41.7549,-87.5842,POINT (-87.5842 41.7549),170318342003,IL,Cook,Chicago,South Shore,269608
4554755,"1310 N Sedgwick St 303, Chicago, IL 60610",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4554755,41.9058,-87.6386,POINT (-87.6386 41.9058),170310804002,IL,Cook,Chicago,Old Town,403301
4554905,"1141 S Austin Blvd  1st Floor, Chicago, IL 60644",1150,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4554905,41.8661,-87.7741,POINT (-87.7741 41.8661),170318314002,IL,Cook,Chicago,The Island,403326
4555252,"7230 S Talman Ave 2, Chicago, IL 60629",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555252,41.7618,-87.6896,POINT (-87.6896 41.7618),170316610005,IL,Cook,Chicago,Marquette Park,403148
4555269,"7013 S California Ave 2, Chicago, IL 60629",980,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555269,41.7659,-87.6927,POINT (-87.6927 41.7659),170316609003,IL,Cook,Chicago,Marquette Park,403148
4555270,"7013 S California Ave 2, Chicago, IL 60629",980,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555270,41.7659,-87.6927,POINT (-87.6927 41.7659),170316609003,IL,Cook,Chicago,Marquette Park,403148
4555342,"7200 S California Ave 1, Chicago, IL 60629",1025,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555342,41.7626,-87.6933,POINT (-87.69329999999999 41.7626),170316611001,IL,Cook,Chicago,Marquette Park,403148
4555346,"639 N Homan Ave 3, Chicago, IL 60624",1350,Apt,1.0,4.0,Yes,Available Now,(773) 406-9133,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4555346,41.8931,-87.711,POINT (-87.711 41.8931),170318367001,IL,Cook,Chicago,East Garfield Park,269577
4555347,"7120 S Richmond St , Chicago, IL 60629",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555347,41.7638,-87.697,POINT (-87.697 41.7638),170316611001,IL,Cook,Chicago,Marquette Park,403148
4555388,"3345 W Huron St  2, Chicago, IL 60624",1080,Apt,1.0,2.0,Yes,Available Now,(773) 406-9133,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555388,41.8936,-87.7108,POINT (-87.71080000000001 41.8936),170318367001,IL,Cook,Chicago,East Garfield Park,269577
4555479,"6900 S Paxton Ave , Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(844) 333-9700,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555479,41.7697,-87.5718,POINT (-87.5718 41.7697),170314301011,IL,Cook,Chicago,South Shore,269608
4555583,"4752 S Wabash Ave 103, Chicago, IL 60615",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4555583,41.8079,-87.6249,POINT (-87.6249 41.8079),170313814001,IL,Cook,Chicago,Bronzeville,403145
4555601,"5704 S Throop St , Chicago, IL 60636",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4555601,41.7902,-87.6575,POINT (-87.6575 41.7902),170316701002,IL,Cook,Chicago,Englewood,138261
4555604,"3530 S Lake Park Ave , Chicago, IL 60653",1298,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4555604,41.8308,-87.6081,POINT (-87.60809999999999 41.8308),170318365001,IL,Cook,Chicago,Oakland,274850
4555611,"3515 S Cottage Grove Ave , Chicago, IL 60653",1082,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555611,41.8306,-87.6097,POINT (-87.6097 41.8306),170313602001,IL,Cook,Chicago,Oakland,274850
4555612,"3555 S Cottage Grove Ave , Chicago, IL 60653",1082,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555612,41.8297,-87.6095,POINT (-87.6095 41.8297),170313602001,IL,Cook,Chicago,Oakland,274850
4555615,"3500 S Lake Park Ave , Chicago, IL 60653",1082,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4555615,41.831,-87.6087,POINT (-87.6087 41.831),170318365001,IL,Cook,Chicago,Oakland,274850
4555770,"3144 W Jackson Blvd , Chicago, IL 60612",1400,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4555770,41.8775,-87.7054,POINT (-87.7054 41.8775),170312712001,IL,Cook,Chicago,East Garfield Park,269577
4556262,"4151 S Berkeley Ave 1n, Chicago, IL 60653",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4556262,41.8186,-87.6007,POINT (-87.6007 41.8186),170318364002,IL,Cook,Chicago,Oakland,274850
4556391,"6751 S East End Ave 3, Chicago, IL 60649",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4556391,41.7719,-87.5838,POINT (-87.5838 41.7719),170314302005,IL,Cook,Chicago,South Shore,269608
4556811,"1109 W 61st St 2, Chicago, IL 60621",985,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4556811,41.783,-87.6526,POINT (-87.65260000000001 41.783),170316806002,IL,Cook,Chicago,Englewood,138261
4556819,"6107 South Kimbark Avenue 1e, Chicago, IL 60637",1450,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4556819,41.784,-87.5943,POINT (-87.5943 41.784),170314202001,IL,Cook,Chicago,Woodlawn,276138
4556875,"7716 S Saint Lawrence Ave 01, Chicago, IL 60619",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4556875,41.7543,-87.6105,POINT (-87.6105 41.7543),170316914003,IL,Cook,Chicago,Chatham,273222
4556975,"604 E Marquette Rd 1, Chicago, IL 60637",1135,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4556975,41.7749,-87.6105,POINT (-87.6105 41.7749),170314207003,IL,Cook,Chicago,West Woodlawn,403353
4557099,"4225 W Jackson Blvd 1, Chicago, IL 60624",1250,Duplex,1.0,3.0,Yes,Available Now,(404) 217-2103,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Duplex/4557099,41.8767,-87.7315,POINT (-87.7315 41.8767),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4557494,"2722 N Linder Ave 1, Chicago, IL 60639",1500,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4557494,41.9302,-87.7638,POINT (-87.7638 41.9302),170311907011,IL,Cook,Chicago,Cragin,28173
4557599,"7633 S Saint Lawrence Ave 2, Chicago, IL 60619",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4557599,41.7557,-87.6098,POINT (-87.60980000000001 41.7557),170316914004,IL,Cook,Chicago,Chatham,273222
4557677,"11003 S Longwood Dr  , Chicago, IL 60643",1140,Apt,1.0,2.0,Yes,Available Now,(708) 334-5387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4557677,41.6936,-87.6714,POINT (-87.67140000000001 41.6936),170317502002,IL,Cook,Chicago,Morgan Park,269595
4558152,"8637 S Maryland Ave 2e, Chicago, IL 60619",750,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4558152,41.7374,-87.6033,POINT (-87.6033 41.7374),170314401022,IL,Cook,Chicago,East Chatham,403360
4558195,"5131 S May St 1, Chicago, IL 60609",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4558195,41.8006,-87.6535,POINT (-87.65349999999999 41.8006),170316120001,IL,Cook,Chicago,Back of the Yards,403146
4558314,"842 E 81st St  3n, Chicago, IL 60619",1100,Apt,1.0,2.0,Yes,Available Now,(773) 491-4904,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4558314,41.7477,-87.6035,POINT (-87.6035 41.7477),170314401014,IL,Cook,Chicago,East Chatham,403360
4558603,"4642 S Honore St 1, Chicago, IL 60609",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4558603,41.809,-87.6714,POINT (-87.67140000000001 41.809),170316103003,IL,Cook,Chicago,Back of the Yards,403146
4558622,"5001 S Elizabeth St 4, Chicago, IL 60609",1350,Apt,2.0,4.0,Yes,Available Now,(312) 446-6980,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4558622,41.8031,-87.6561,POINT (-87.6561 41.8031),170316111002,IL,Cook,Chicago,Back of the Yards,403146
4558624,"5001 S Elizabeth St 2, Chicago, IL 60609",1000,Apt,1.0,2.0,Yes,Available Now,(312) 446-6980,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4558624,41.8031,-87.6561,POINT (-87.6561 41.8031),170316111002,IL,Cook,Chicago,Back of the Yards,403146
4558674,"6430 S Stony Island Ave , Chicago, IL 60637",1445,Apt,1.0,3.0,Yes,Available Now,(773) 667-6011,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4558674,41.7776,-87.5869,POINT (-87.5869 41.7776),170318439001,IL,Cook,Chicago,Woodlawn,276138
4559030,"7208 South Ellis Avenue , Chicago, IL 60619",1100,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4559030,41.7637,-87.601,POINT (-87.601 41.7637),170318418002,IL,Cook,Chicago,Grand Crossing,276349
4559069,"6957 South Princeton Avenue , Chicago, IL 60621",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4559069,41.7674,-87.6319,POINT (-87.6319 41.7674),170316903002,IL,Cook,Chicago,Englewood,138261
4559072,"5526 S Winchester Ave , Chicago, IL 60636",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4559072,41.7927,-87.6734,POINT (-87.6734 41.7927),170316704001,IL,Cook,Chicago,West Englewood,269612
4559083,"6843 S Ridgeland Ave 1, Chicago, IL 60649",1150,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4559083,41.7703,-87.5822,POINT (-87.5822 41.7703),170314302004,IL,Cook,Chicago,South Shore,269608
4559117,"8131 S Maryland Ave , Chicago, IL 60619",900,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4559117,41.7466,-87.6035,POINT (-87.6035 41.7466),170314401012,IL,Cook,Chicago,East Chatham,403360
4559126,"8131 S Maryland Ave , Chicago, IL 60619",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4559126,41.7466,-87.6035,POINT (-87.6035 41.7466),170314401012,IL,Cook,Chicago,East Chatham,403360
4559280,"7937 S Winchester Ave  , Chicago, IL 60620",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4559280,41.7494,-87.6718,POINT (-87.6718 41.7494),170317105004,IL,Cook,Chicago,Gresham,269571
4559294,"7052 S Vernon Ave 1, Chicago, IL 60637",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4559294,41.766,-87.6144,POINT (-87.6144 41.766),170316905001,IL,Cook,Chicago,Park Manor,403356
4559315,"7052 S Vernon Ave 2, Chicago, IL 60637",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4559315,41.766,-87.6144,POINT (-87.6144 41.766),170316905001,IL,Cook,Chicago,Park Manor,403356
4560049,"413 E 113th St 3, Chicago, IL 60628",695,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4560049,41.6889,-87.6126,POINT (-87.6126 41.6889),170314914001,IL,Cook,Chicago,Roseland,275251
4560120,"3350 W 19th St 1st, Chicago, IL 60623",1195,Apt,1.0,3.0,Yes,Available Now,(630) 415-9007,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4560120,41.8556,-87.7098,POINT (-87.7098 41.8556),170318416001,IL,Cook,Chicago,Archer Heights,269568
4560195,"6512 S Drexel Ave , Chicago, IL 60637",1200,Apt,1.0,4.0,Yes,Available Now,(312) 600-5815,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4560195,41.7766,-87.6035,POINT (-87.6035 41.7766),170314208002,IL,Cook,Chicago,Woodlawn,276138
4560206,"1017 N Monticello Ave 1, Chicago, IL 60651",1875,Apt,2.0,6.0,Yes,Available Now,(773) 799-1571,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-Apt/4560206,41.8997,-87.7174,POINT (-87.7174 41.8997),170312312001,IL,Cook,Chicago,Humboldt Park,269585
4560321,"657 East 88th Place 1, Chicago, IL 60619",795,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4560321,41.7336,-87.6073,POINT (-87.6073 41.7336),170314407001,IL,Cook,Chicago,Burnside,137634
4560347,"7511 S Stewart Ave , Chicago, IL 60620",950,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4560347,41.7577,-87.634,POINT (-87.634 41.7577),170316912001,IL,Cook,Chicago,Gresham,269571
4560348,"7511 South Stewart Avenue 2, Chicago, IL 60620",1150,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4560348,41.7577,-87.634,POINT (-87.634 41.7577),170316912001,IL,Cook,Chicago,Gresham,269571
4560673,"1003 N Ridgeway Ave 2n, Chicago, IL 60651",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4560673,41.8992,-87.7201,POINT (-87.7201 41.8992),170312312004,IL,Cook,Chicago,Humboldt Park,269585
4560786,"7609 S May St 1, Chicago, IL 60620",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4560786,41.7556,-87.6523,POINT (-87.6523 41.7556),170317102004,IL,Cook,Chicago,Gresham,269571
4560801,"7029 S Merrill Ave 2, Chicago, IL 60649",1350,Duplex,1.5,3.0,Yes,Available Now,(708) 473-5464,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Duplex/4560801,41.767,-87.5726,POINT (-87.57259999999999 41.767),170314301012,IL,Cook,Chicago,South Shore,269608
4560976,"4012 W Grenshaw St 1, Chicago, IL 60624",1299,Apt,1.5,3.0,Yes,Available Now,(773) 680-9718,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4560976,41.8673,-87.7259,POINT (-87.7259 41.8673),170318430002,IL,Cook,Chicago,Archer Heights,269568
4561012,"214 E 71st St 2, Chicago, IL 60619",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4561012,41.766,-87.6194,POINT (-87.6194 41.766),170316904002,IL,Cook,Chicago,Park Manor,403356
4561025,"4833 W Walton St , Chicago, IL 60651",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4561025,41.8977,-87.7472,POINT (-87.74720000000001 41.8977),170312510001,IL,Cook,Chicago,South Austin,403120
4561037,"1518 N Kildare Ave 1, Chicago, IL 60651",1275,Apt,1.0,3.0,Yes,Available 6/1/2019,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4561037,41.9083,-87.7341,POINT (-87.7341 41.9083),170312306006,IL,Cook,Chicago,West Humboldt Park,403318
4561411,"4236 W Van Buren St 2, Chicago, IL 60624",1375,Apt,1.0,3.0,Yes,Available Now,(773) 799-1571,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4561411,41.8754,-87.7318,POINT (-87.73180000000001 41.8754),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4561652,"5026 S Michigan Ave 3, Chicago, IL 60615",1370,Duplex,2.0,3.0,Yes,Available Now,(708) 473-5464,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Duplex/4561652,41.803,-87.6231,POINT (-87.62309999999999 41.803),170313818002,IL,Cook,Chicago,Bronzeville,403145
4561663,"8111 S Muskegon Ave 1, Chicago, IL 60617",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4561663,41.7479,-87.5549,POINT (-87.5549 41.7479),170314603024,IL,Cook,Chicago,South Chicago,140437
4561668,"5228 S Justine St 1, Chicago, IL 60609",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4561668,41.7986,-87.6638,POINT (-87.66379999999999 41.7986),170316119001,IL,Cook,Chicago,Back of the Yards,403146
4561705,"1938 E 74th St 1, Chicago, IL 60649",1100,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4561705,41.7609,-87.5769,POINT (-87.57689999999999 41.7609),170314309001,IL,Cook,Chicago,South Shore,269608
4561714,"2051 W Garfield Blvd 6, Chicago, IL 60636",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4561714,41.7933,-87.6763,POINT (-87.6763 41.7933),170316705001,IL,Cook,Chicago,West Englewood,269612
